"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","w8nwRe","Tap5If","dSlJg","znYl0","dSlJg 2","znYl0 2","Hzvxle","pkWtMe"
"https://lh3.googleusercontent.com/a-/ALV-UjXfQJQacV837evvCsVcnSpoa58fTLob3Mo6xWYKwbjuZmQRa8l3=w45-h45-p-rp-mo-br100","Birendra Adhikari","7 reviews · 2 photos","","","a year ago","Over hype, over expensive, normal thakali ko jattiko pani xaina khana haru. 😡 …","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVhot8zmCPgfTvicpeoihIFHTcZV04OKGGQGNbUuJiCiUgS0VgD=w45-h45-p-rp-mo-br100","riwaj manandhar (TNT)","1 review","","","3 months ago","Damii thiyo hai guyz..","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocLRfB9Xn0JmEv_G3Ud7hOK3BoXHs01dxQ1WpzfypCNd60vRuQ=w45-h45-p-rp-mo-ba4-br100","D T","Local Guide · 64 reviews · 143 photos","","","4 years ago","The taste of the food is very sophisticated and delicious.
I've eaten at various Nepali restaurants, but I felt this one was amazing.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWI_oeIt12t75YFKpewGf5SdF1Xs7XJwgT2dZfQTIh6lsjTPQ0G_w=w45-h45-p-rp-mo-ba4-br100","Sunil Lama","Local Guide · 70 reviews · 35 photos","","","2 years ago","Good food and ambience. Line gaako belama Chai garmi bhayera khana nasakne raicha. So must have a generator.","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjVN8UTv8C_PNzt5wOYSbHDczE4AS133woVa1vHJMS2wEvSt6CEWeA=w45-h45-p-rp-mo-ba3-br100","Sobhit Thapa","Local Guide · 69 reviews · 9 photos","","","4 years ago","Which mytho chain, which is wild and expensive. Baru tesko left side ko swarnim hotel ko ground floor while eating the best thakali set paucha...
Jhamsikhel got the jimbu paani, he just drank Thakkhola and said it with all his might.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIOnbQV2Tk1t95OUMJGgyGSk5syWlxQLNs9pnxo6rs-HZ1dPg=w45-h45-p-rp-mo-br100","Ram bahadur Gurung","1 review","","","4 months ago","Thank you Januk sister","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocJB0j157Q9aM5uheqokO_TJCxUFS0Gb1Q5-QNzuU-Kf9SzkRA=w45-h45-p-rp-mo-br100","Sarita Tamang","2 reviews","","","7 months ago","Eating this pot and eating it mantra 6","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUmCrgnb3KKmB72EMjHrPsaBd9Rk2Is7S941AYB1IuAh2EY-tIc=w45-h45-p-rp-mo-ba4-br100","Aartigya Poudel","Local Guide · 16 reviews · 195 photos","","","a year ago","Atti nai daaami ❤","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUPUEWOEsbeww-O-N0nBnjNt89nfaE4cvh_V-S0nMDB6E-5SI-c=w45-h45-p-rp-mo-ba3-br100","Aadil Ahmad","Local Guide · 35 reviews · 6 photos","","","6 years ago","Never...have a girlfriend here. Food is not good, achar ni ramro hudaina, gundruk thena, ghui thena, ani price was much more than average thakali khana.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocKKGBEa5PbdgsacpQ-YAOdhu0yyRlF0FEAgo1IM6ZqunBjlvQ=w45-h45-p-rp-mo-br100","Laxmi Magar","1 review","","","3 weeks ago","Best thakali ❤️","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVZg-L3zleRbKGWFQ4XlelmKkgwE0OJuHeiymMkK6XSPaGE-64v=w45-h45-p-rp-mo-ba2-br100","Nikhen Gopali","Local Guide · 14 reviews · 10 photos","","","5 years ago","Thakali set is best with reasonable price. They have other menu too, can experience more than thakali.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUPpVpCs4red3ct0i5b47D4--OtLcMHpnribYDlPZeUV_Uz2L_h=w45-h45-p-rp-mo-ba2-br100","sohin “HaPpY TiMe” subedi","Local Guide · 3 reviews · 3 photos","","","8 months ago","Nice dal vat thakali set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocLGFLXskzysdluRS3ghKPrl2VjcP2uoOTk7-nqcKfG6KD73VQ=w45-h45-p-rp-mo-ba3-br100","Tenzing Sherpa","Local Guide · 9 reviews · 75 photos","","","4 years ago","Always Thakali set makes a day good. The food was always sweet but there was a little cream in the food.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW8g7Cg8PHH4zdVMFwdGSBl6OVXi14c_F4EJrpmHzsAt1RjpuIT=w45-h45-p-rp-mo-br100","John Shrestha","2 reviews · 4 photos","","","3 years ago","khana mitho lagena staff ni testai testai theo wouldn't recommend this place really!","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXmxk7fshKOqNcRMUVW4GAyQR8uLClZbBkGwSCgDdDlAhYRYSQt=w45-h45-p-rp-mo-ba4-br100","Vivek Adhikari","Local Guide · 45 reviews · 260 photos","","","6 years ago","Good thakali food....nice Ambiance...good for a family dinner night out","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocKxmhJ_IaQStE2ZS83PvCtxMFXuVegowUBAPfGtmb6r3L0elQ=w45-h45-p-rp-mo-ba5-br100","J Morgan","Local Guide · 200 reviews · 1,193 photos","","","4 years ago","A restaurant already with category is a little far from the center (Thamel) is worth it","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjVNOTSogq_gUrsIPQLXhLTYurJkVTf_g0jiylagjI5AsU2XFD7qag=w45-h45-p-rp-mo-ba6-br100","Gadget Wrappers Quick Mobile Center","Local Guide · 202 reviews · 2,724 photos","","","a year ago","Thakali with halal masu experience garne bhaye yeta","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXmXZgKJZ-J6sb0PSv1Mk1GWj6aS0k52Krxy14JaGR7pryjHxj6MQ=w45-h45-p-rp-mo-ba5-br100","Nirajan Karki","Local Guide · 74 reviews · 892 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX6_L6i8v3lU90hDHAhm7e6UC4KY9TJ8qyZ9jUFanZ51Ne7PXLT=w45-h45-p-rp-mo-ba2-br100","NMSL Caca","Local Guide · 5 reviews · 38 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWcZVdYbNv7QyzV0JdPr1-tyTia8_GCCMEih976Ssnswf5sVgGdpw=w45-h45-p-rp-mo-ba3-br100","bikash gurung","Local Guide · 25 reviews · 21 photos","","","2 years ago","Mitho, tasty, chyaaba, saaaim 👍 …","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWpXdDN4_uHzMb3FALgfL9Y_6ZmgkY29D_MRceYZPk4SAW6Xqv9Wg=w45-h45-p-rp-mo-ba4-br100","HIMANSHU CHAUHAN","Local Guide · 41 reviews · 161 photos","","","a year ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWe5zPQoWscDY329F7M8puFiMK7b28XqWwc-5K--8zvmaLdTpJE=w45-h45-p-rp-mo-ba4-br100","Suridh Das Shrestha","Local Guide · 88 reviews · 55 photos","","","5 years ago","Thakalai food........ Yes its definitely the best and hygienic Thakalai food","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW7ZzP26gbsmUjZPq06f9DZEDrlk589GHqXy1e7UwSIBaVM5np_=w45-h45-p-rp-mo-ba3-br100","Amit Yadav","Local Guide · 53 reviews · 46 photos","","","5 years ago","Jst try thakali khana n wooden wings poleko.......superb....","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXabulp62DKdTW1xpe2PbdyA6VsdKRwNmdSCuqvkRCDe64PBTPz=w45-h45-p-rp-mo-ba5-br100","kumar byanjankar","Local Guide · 382 reviews · 177 photos","","","5 years ago","Mahango cha hajur
veed huncha sanibar chai ekdam
Where did you play?","","","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a/ACg8ocKRS0HfzsXRIIPk_QgPRwqSNpPFLPKDV6zMvwRH8kSvZo7mPA=w45-h45-p-rp-mo-ba3-br100","niwesh pudasainy","Local Guide · 45 reviews · 39 photos","","","5 years ago","Restaurant is good bt not authentic thakali..","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXWjFI6gMqRkZnuq0yW6pYUkkE-4gbDwEAcK4qsysIp_CR4KWpf=w45-h45-p-rp-mo-ba5-br100","Prayash Raj Koirala","Local Guide · 208 reviews · 1,323 photos","","","4 years ago","Nice, warm place. Good takali food.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXPC_ESpx7nL2Jm7EkI2kwcxHeouI3jcuhMpmJhyMkDwPKDp3G-=w45-h45-p-rp-mo-br100","R S","1 review","","","5 years ago","Disgusting food..nothing close to authentic thakali.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVVIDXnSPWmhbZawy0bmbW49CgoVRO3sreZ-aGKh94kOivzJyN9mg=w45-h45-p-rp-mo-ba4-br100","Niru Shrestha","Local Guide · 24 reviews · 107 photos","","","5 years ago","Thakali khana absolutely good!!
Good service
Ambience good.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU4T4MN-fia1Rvzp1gOwAnxB1yQS_xoJ7hrIhsvMacDok-MQSE=w45-h45-p-rp-mo-ba3-br100","Siddhant Shrestha","Local Guide · 32 reviews · 5 photos","","","2 years ago","Must try thakali khana set with ghee","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjViQMx0vYMz1hq6Ap1ils4IhUJiWPpV3FhVlOXHtYwfvb6ssRndHA=w45-h45-p-rp-mo-ba4-br100","Karan Chaudhary","Local Guide · 34 reviews · 135 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocKHQJ_0KE1uF1dbqIkRqtV_VyRH5rLNOZqDBPcQjN7zrI-lDQ=w45-h45-p-rp-mo-br100","misa yone","20 reviews · 15 photos","","","5 years ago","Dal bhat is delicious. You can get refills of saag or pickles.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocK76fQMt_uO9JHFgjhRntih8fCQCg_xFruDOwca9LkCFtQu8A=w45-h45-p-rp-mo-br100","Swosthani Aryal","1 review","","","a month ago","Mitho khana","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXJikYm_fGYpcvUj9fnvNaL7u-GQCcUlvqpbWHr5E7C2gZKhvbilQ=w45-h45-p-rp-mo-ba4-br100","Sujan Raj Bhattarai","Local Guide · 34 reviews · 46 photos","","","a year ago","I want to eat right.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV_Wx8WFY_1Zq_2BYfU7RGJPVPq0rdqKVs36-IQGatU8PMjQp7i=w45-h45-p-rp-mo-ba5-br100","Santosh Baral","Local Guide · 47 reviews · 785 photos","","","5 years ago","Average not atypical thakali restaurant.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUvvqDURhMRdmcBUhls_0LPmYxUBj2GpRvLb3QIgkD58KVhR_1Uug=w45-h45-p-rp-mo-ba3-br100","Sameer Amatya","Local Guide · 17 reviews · 118 photos","","","a year ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUOlsviQwLipRZuc-nG-F9ti57RbjQcw7jAxjs0LeL1akvRBSw=w45-h45-p-rp-mo-ba4-br100","Bibhashana Bhattarai","Local Guide · 55 reviews · 198 photos","","","6 years ago","Really a great place for thakali food and coffee.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXCU4EwrEmI3OuiU-StB4vB_UiuQyolvXu1y4YHzbT66KtgFHWX-g=w45-h45-p-rp-mo-ba4-br100","Gopal Das","Local Guide · 93 reviews · 94 photos","","","3 months ago","Thakali is best","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVd3eYOQZpOrbtAaJIPGs89TJ8C5qt4GXP0y9So839OhDmOjj50=w45-h45-p-rp-mo-ba4-br100","Ravi Parajuli","Local Guide · 157 reviews · 67 photos","","","2 years ago","Nice place to experience nepali thakali test...","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXHyLRAjA1rwRCuKWDZihx-P6iQlqZax0nzUg9Haix0tdNwEKrJ=w45-h45-p-rp-mo-ba4-br100","Bhuwan KC","Local Guide · 53 reviews · 63 photos","","","5 years ago","I had Thakali Dinner and it was really good.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUNmS12h-d8f9H_G9ZsBZkcwgQjX7ORSeNr4Ug4GVcFuDaBUroW5A=w45-h45-p-rp-mo-br100","Kishor Bhatta","10 reviews · 8 photos","","","5 years ago","Best Thakali Khana in Kathmandu
with awesome food!","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUxwup0_pIG7bNA5YqV7OPggEFLvF-oDpBv6weS1CoGmk2mfjZVtw=w45-h45-p-rp-mo-ba5-br100","sagun tuladhar","Local Guide · 20 reviews · 788 photos","","","6 years ago","Thakali set is damn cheap but not that yummy..","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWVeYvorCnTTqURjaqHYd4kFU8GtYHfFmYdrE-er3ZZz6xHe1Z9TA=w45-h45-p-rp-mo-ba3-br100","Macharaj मचाराज Maharjan","Local Guide · 20 reviews · 30 photos","","","6 years ago","Nice place for hangouts and great taste of thakali set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWyVSAcR5oyajzoyad7vt7gfDmc-ZR1sk1lpU23jrBhioKxI0B2=w45-h45-p-rp-mo-ba6-br100","Paribesh Acharya","Local Guide · 223 reviews · 1,305 photos","","","4 years ago","","","+16","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJCV8dsv0wM-bscynbYReUMi9scrThCq536aD6wdtUqU_h-5aE=w45-h45-p-rp-mo-ba5-br100","Urusha Karmacharya","Local Guide · 61 reviews · 707 photos","","","5 years ago","","","+8","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUHO_B4ddUM1Xum1Jl3ucnV3dv5VEC7qFeWwO1F3vSlB3Mlw0_W=w45-h45-p-rp-mo-ba5-br100","Chris Productions","Local Guide · 281 reviews · 534 photos","","","2 years ago","Best service and thakali food in kathmandu","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXu-8-CTeOw8muarfbiuA6hTjMvmm_6fG6jYM7AepIVHH8RdF4=w45-h45-p-rp-mo-ba5-br100","Suddi Limbu","Local Guide · 161 reviews · 50 photos","","","a year ago","Danger haps haniyo yrr...... ❤️❤️❤️❤️❤️","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocKVI7YYkaObtWsDHuR7BJCA4aTALpz5J0igmO1lxgrfBpXmwA=w45-h45-p-rp-mo-ba4-br100","Prakash Manandhar","Local Guide · 103 reviews · 102 photos","","","6 years ago","Thakali thali set at its best. Attentive staff.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUcsXe7cicziQRA5v21FRbzvLSQUQcQwCDMb74NFNJEjJNQOCh26Q=w45-h45-p-rp-mo-ba3-br100","Rupak Pratap Adhikari","Local Guide · 7 reviews · 90 photos","","","3 years ago","slow service but testy thakali set ...","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXR8imnkGBb6qaWn29By2PJhTXDtpT8YN5Vgh0GttF4dbuAxUc7=w45-h45-p-rp-mo-ba3-br100","Nikila Koirala","Local Guide · 14 reviews · 58 photos","","","3 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUCvAKsjKCb2D1BANYCiC64J45AlEnRmhb74K74Qv1SIhJ-4aRDKQ=w45-h45-p-rp-mo-ba4-br100","Bivek Kc","Local Guide · 34 reviews · 251 photos","","","a year ago","Good nepali thakali set","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVKbeGp78RCnUIq731ubF5w-stQcwtoRyszsgTW0j1Tq3cSeHYa=w45-h45-p-rp-mo-ba3-br100","SANJEET PAUDEL","Local Guide · 9 reviews · 29 photos","","","2 years ago","","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUgauTlaiFdkUqEYZ7D5J1UMSlHnC8u6QQxpZFml-hQQP2Rs_y9WQ=w45-h45-p-rp-mo-ba2-br100","Bijay Bhandari (DevilsPhoenix07)","Local Guide · 11 reviews · 5 photos","","","5 years ago","One of the best Thakali restaurant in Kathmandu Valley","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVysr3YhGyCHelDvXgKybz_WdEEIgVwBZ-xt1RwydivnBfsAsf_=w45-h45-p-rp-mo-ba2-br100","Jiwesh Lama","Local Guide · 16 reviews · 1 photo","","","6 years ago","Best friend ever! I suggest mutton set.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWbQd2-I21yY7vg6UyLVskXPchPGLHq-OuwyrQ5IGPpB0ZmKjCa=w45-h45-p-rp-mo-ba3-br100","Sonika Maharjan","Local Guide · 7 reviews · 116 photos","","","4 years ago","Loved the thakali khana set 💕 …","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUvn_AYvaT06tNB_nt9o2ximrsWcut645hVeOIVd6DNFuL3oL4JmA=w45-h45-p-rp-mo-ba4-br100","vicente gonzalez","Local Guide · 173 reviews · 284 photos","","","7 years ago","Refined place for what Kathmandu is, we are doing the best.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocKnml4TREOQI_5xtGP8oIXs3w1T_2oc_TgnVlzuYAvH5CeFQQ=w45-h45-p-rp-mo-br100","Aakash Limbu","1 review","","","2 years ago","Khana ma sodaa haalne raixa","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVtm1ZRlAQ449ePdMcNHe3BYg4Z1T3D_3MHo10OAUuXLVI9qExLKg=w45-h45-p-rp-mo-ba4-br100","Rajesh Agrawal","Local Guide · 46 reviews · 36 photos","","","a year ago","Best thakali food","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocK5pPPxWIdTot-f075SFG_h5kE0m0Wv8sJmHbagdRPcBu_hIhE=w45-h45-p-rp-mo-ba2-br100","Aditya Baniya","Local Guide · 14 reviews · 1 photo","","","a year ago","Best thakali restaurant.","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUpk3kU5ZJQmBzJqyTR9xTq8BPDmD16nW-uNhSGunPk5xRaGhwH=w45-h45-p-rp-mo-ba3-br100","Baluwatar Onthrgrill","Local Guide · 13 reviews · 35 photos","","","4 years ago","All the staff are friendly and I feel comfortable every time I go.","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjWWgt0XY_LPhIU7EKNhUDiH65g8EuOTSn9NBk1Fo6tPXGWopvuk=w45-h45-p-rp-mo-ba4-br100","Bishow Raj Timalsina","Local Guide · 68 reviews","","","a year ago","Delicious takali khana.  Hunger quenching.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXvKMiyE_9NzIKL4kNjYDJhJ0xBJS7LV1MAT7IvGZpmpVBxQycZ=w45-h45-p-rp-mo-ba4-br100","prabin kafle","Local Guide · 109 reviews · 21 photos","","","3 years ago","A good place for thakali khana!","","","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a-/ALV-UjX3lVYza7vDsTw0-wTcFvo87IR0nqijkuds1JJHaal09SjishrEcA=w45-h45-p-rp-mo-ba8-br100","lava kafle","Local Guide · 1,232 reviews · 34,520 photos","","","3 years ago","wow best jimbu thakali capital grill","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW0KU3Uld_LgYV02qqt0i4-qHdsQTAMDuqXn3CYk0U1cY4AMNK69g=w45-h45-p-rp-mo-ba2-br100","Praful Srezta","Local Guide · 3 reviews · 43 photos","","","4 years ago","Food should be served on hashish plates rather than steel plates","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUhX4GrBry_Dp58Y6Uzc6750Fh_uRiqGCAzgPWIwhyfSjXvBqdo=w45-h45-p-rp-mo-br100","Bhusan MT","1 review","","","8 months ago","Abhiskar","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXkYFDfR5lq4STxaJikxDFT0Bz0C9MlLZn9KyHqf4Ewqc6MS2qW=w45-h45-p-rp-mo-br100","Sulav SR","1 review","","","8 months ago","Khatra","More","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocL6IZgXihUww8_bIt14uLzBzjlGTqmLYrp81CxhVjNWriwi8S8=w45-h45-p-rp-mo-br100","Manzil Maharjan","7 reviews","","","3 years ago","V friend ly and good gheu bhatt","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWPbQo6nVtwDrR0BgG3AmjFv5pzw2_XiS9fwdrzz5iZU7y-0z8=w45-h45-p-rp-mo-ba4-br100","JungMin Yun","Local Guide · 21 reviews · 41 photos","","","5 years ago","Dal bhat is delicious with spacious seats.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIASbor7479ppg2sThh8uaphUoKfs8vne-f96jHFvN39grO-A=w45-h45-p-rp-mo-ba4-br100","sumit agrawal","Local Guide · 87 reviews · 8 photos","","","2 years ago","Gud place for thakali lovers..","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX_Mej32ToujhRpD3fs91j050l6Du8YeSIJreE0DlJ98Vw5hMA0=w45-h45-p-rp-mo-ba4-br100","Ketan Karna","Local Guide · 55 reviews · 2 photos","","","6 years ago","Awesome momo and thakali khana","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocLFdoLGfIDaM4w6358-VMoUkGtnb9D2P3Yq9mD-EH5enOpnnV-j=w45-h45-p-rp-mo-ba4-br100","Sonika Maharjan","Local Guide · 22 reviews · 463 photos","","","4 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUd5Ak9lyG_qusRT5JoRk9osdGhwvW9A2jg2K3PqRdG4YtzM10T=w45-h45-p-rp-mo-br100","Sunita Baral","5 reviews · 10 photos","","","2 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXiMd79k8u80Wsjco669bEPn2WOu9rwuKqvu0_XJId7KgfS5G1Bcw=w45-h45-p-rp-mo-ba4-br100","Shiva Aryal","Local Guide · 31 reviews · 235 photos","","","5 years ago","Nice place for thakali food.","","","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjX-Md6pBmTRORohPr0_oDKW8FoWZxKPwxoeyCuJ4cEaiWTj0n6n=w45-h45-p-rp-mo-ba2-br100","Sushil Aryal","Local Guide · 8 reviews · 13 photos","","","4 years ago","Best Place for Thakali Khana Set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVI7WyptWDc2zSGmh6bSTe8RRAjgvSkID8Hn6TzDl7KF_UIQsU=w45-h45-p-rp-mo-ba2-br100","Review Guy","Local Guide · 33 reviews · 1 photo","","","2 years ago","Average thakali set.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVKDHYZmnwYnOmNT0qTtAQsWFaipuJHuBNpkNEZbSwsBeU_XjgpaA=w45-h45-p-rp-mo-ba3-br100","Sandip Malla","Local Guide · 14 reviews · 104 photos","","","2 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXf5Ibh-qi1jgjG3uJ-clTIfIGY4fSLR8a1cTJb-qoqLdtKnx3b=w45-h45-p-rp-mo-ba3-br100","Aakash Maharjan","Local Guide · 9 reviews · 9 photos","","","3 years ago","Best place for Thakali Khana set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXl85zk7ElZiJhQOXxM9tVhRm3eOpsFby6twRr4j8JnGypMwQy9=w45-h45-p-rp-mo-ba3-br100","Anib Maharjan","Local Guide · 42 reviews","","","a year ago","Good thakali set","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVkxFO2XBDeAX7JYM_nFb204oqd98btyKFZoiE_GoYMDu_cjkIe=w45-h45-p-rp-mo-ba3-br100","Romit Amgai","Local Guide · 11 reviews · 111 photos","","","6 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXkyM_ixYuxu3ZnltZ9XF2DITCLWhMC6wObfxdH4LfDuRoh_QPF=w45-h45-p-rp-mo-ba4-br100","Raman Shrestha","Local Guide · 40 reviews · 14 photos","","","5 years ago","Best thakali khana in town","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWdwsKPFyfNPWcmFZ2UHDVzMYAv6oq3xmUe7pKHbfv4n1niXEk6=w45-h45-p-rp-mo-ba4-br100","Palzor Lama","Local Guide · 26 reviews · 160 photos","","","2 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXjhXzxj-x546YygMLQZZ0z596l6TcBNrjWDbXRzwE2UZ6nzCremg=w45-h45-p-rp-mo-ba5-br100","Binay Shrestha","Local Guide · 17 reviews · 622 photos","","","5 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXrWyCT4UwCy-og5J6vY4bfKH7oxJlTdSVASdcbJGiqf7lPPh48=w45-h45-p-rp-mo-br100","Shreeja jha sherchan","6 reviews · 1 photo","","","5 years ago","I am loving the thakali set.","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV1SR5xzD-ns__2e4i204L4QvAsg4s4DhtcWHuuJgeYkFi_YBw3JQ=w45-h45-p-rp-mo-ba5-br100","shastri shrestha","Local Guide · 50 reviews · 888 photos","","","4 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUuUbcOp3AIav_LIPTBZl9fEEBxm8JNusou-Rps0yih8m3381Iu=w45-h45-p-rp-mo-ba3-br100","niraj bhattarai","Local Guide · 47 reviews · 4 photos","","","3 years ago","Best Thakali Khana in Kathmandu","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXsX5rZfWnIEqpJ_Zby4VTkn51xaRgb4NnKbGo2Y0IciBx0sSeN4A=w45-h45-p-rp-mo-ba6-br100","Pawan Gurung","Local Guide · 167 reviews · 2,199 photos","","","7 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVZEo-FHDAq8A6lRAGlTABvtueTa1AEDhl_GBq0slLwlXG2xv2K=w45-h45-p-rp-mo-br100","Shraddha joshi","4 reviews · 24 photos","","","3 years ago","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjViR4CVf5-fr64kT_DGcUYWxchubXzE5c30ehZl0XEfQKnQZb3Yzw=w45-h45-p-rp-mo-ba3-br100","Jeevan Tamang","Local Guide · 45 reviews · 48 photos","","","2 years ago","Great place to be for Thakali lovers!","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWZ2gpRlHLiu5XjudcJ5MEhKJzoU8ztBPotltGdxaXAClxzJIF8iw=w45-h45-p-rp-mo-ba4-br100","Aakanchhya Shahi","Local Guide · 15 reviews · 279 photos","","","5 years ago","","","","","","","","",""
